,label,ArtsName,OverAttackFirst,OverAttackLast,BaseArts,AdditionalArts,Sequence,ArtsCategory,PlayerUse,EnemyUse,Weapon,WeaponSub,Attribute1,Attribute2,TargetParty,TargetType,Attack,AttackCount,BP,Turn,Hit,Speed,AfterCasterSpeed,AfterTargetSpeed,Bump,Hate,Random,BaseParameter1,BaseParameter2,BaseElement,EffectType1,EffectType2,EffectType3,EffectType4,EffectParam1,EffectParam2,EffectParam3,EffectParam4,AddEffect1,AddEffect2,AddEffectParam1,AddEffectParam2,HitArea,SureHit,Penetration,BeforeGuard,AfterGuard,RaceSlayer,ReserveCancel,ReserveType,ReserveProb,DisableSelect,OverAttack,OverAttackLeft,OverAttackSelf,OverAttackRight,AddOverAttackDamage,AddSingleStageDamage
552,EN_M032_B01a,どつきまわす［2］,どつき,まわす,どつきまわす［2］,–,M032_B01a,敵専用技,0,1,敵専用,–,突,–,敵,単体,36,1,4,0,94,0,12,6,1,24,0,筋,体,–,術力,–,–,–,-30,0,0,0,–,–,0,0,–,0,0,0,0,–,0,–,0,0,1,1,1,1,27,27
553,EN_M032_B01a_A,どつき壊す,どつき,壊す,どつき壊す,–,M032_B01a,敵専用技,0,1,敵専用,–,突,–,敵,単体,40,1,5,0,94,3,15,7,1,25,0,筋,体,–,術力,–,–,–,-30,0,0,0,すばやさ,–,24,0,–,0,0,0,1,–,0,–,0,0,1,0,1,2,29,29
554,EN_M032_B03a,サンダークラップ,サンダー,クラップ,サンダークラップ,–,M032_B03a,敵専用技,0,1,敵専用,–,雷,–,敵,全体,20,1,4,0,95,2,12,6,0,20,0,知,体,–,メカスタン,–,–,–,50,0,0,0,–,–,0,0,対空,0,0,0,0,–,0,–,0,0,1,0,1,3,27,27
555,EN_M032_B02a,ぶちかまし［2］,ぶち,かまし,ぶちかまし［2］,–,M032_B02a,敵専用技,0,1,敵専用,–,打,–,敵,単体,68,1,5,0,93,-1,15,7,2,32,0,技,体,–,スタン,ガード不可,–,–,100,100,0,0,–,–,0,0,–,0,0,1,0,–,0,打インタラプト,100,0,1,0,1,0,29,10
556,EN_M032_B02a_A,力みかます,力み,かます,力みかます,–,M032_B02a,敵専用技,0,1,敵専用,–,打,–,敵,単体,51,1,6,0,93,-3,18,8,2,28,0,体,体,–,スタン,–,–,–,100,0,0,0,攻撃力,–,20,0,–,0,0,1,0,–,0,–,0,0,1,3,1,0,31,31
557,EN_M040_A01a,ハンマーボール［2］,ハンマー,ボール,ハンマーボール［2］,–,M040_A01a,敵専用技,0,1,敵専用,–,打,–,敵,単体,20,1,1,0,95,2,0,0,0,20,0,筋,体,–,スタン,–,–,–,25,0,0,0,–,–,0,0,–,0,0,0,1,–,0,–,0,0,1,0,1,0,22,22
558,EN_M040_A01a_A,ショックレスハンマー,ショック,ハンマー,ショックレスハンマー,–,M040_A01a,敵専用技,0,1,敵専用,–,打,–,敵,単体,18,1,1,0,95,3,0,0,0,18,0,筋,体,–,–,–,–,–,0,0,0,0,–,–,0,0,–,0,0,0,1,–,0,–,0,0,1,0,1,3,38,38
559,EN_M040_A02a,ウェルカムダンス［1］,ウェルカム,ダンス,ウェルカムダンス［1］,–,M040_A02a,敵専用技,0,1,敵専用,–,–,–,味方,自身,0,1,2,0,100,-3,2,2,0,0,0,–,–,–,召喚,カエル戦士,–,–,1,1,0,0,–,–,0,0,–,0,0,0,0,–,0,–,0,0,0,0,0,0,24,24
560,EN_M040_A02a_A,ウェルカムダンス［2］,ウェルカム,ダンス,ウェルカムダンス［2］,–,M040_A02a,敵専用技,0,1,敵専用,–,–,–,味方,自身,0,1,2,0,100,-3,2,2,0,0,0,–,–,–,召喚,カエル戦士,–,–,1,4,0,0,–,–,0,0,–,0,0,0,0,–,0,–,0,0,0,0,0,0,24,24
561,EN_M040_A05a_A,サモンダンス,サモン,ダンス,サモンダンス,–,M040_A05a,敵専用技,0,1,敵専用,–,–,–,味方,自身,0,1,2,0,100,-3,2,2,0,0,0,–,–,–,召喚,カエル戦士,–,–,2,4,0,0,–,–,0,0,–,0,0,0,0,–,0,–,0,0,0,0,0,0,24,24
562,EN_M040_A03a,カウンターキック［2］,カウンター,キック,カウンターキック［2］,–,M040_A03a,敵専用技,0,1,敵専用,–,打,–,敵,単体,59,1,3,0,95,0,3,3,0,30,0,技,体,–,ガード不可,–,–,–,100,0,0,0,–,–,0,0,–,1,0,1,0,–,0,カウンター,100,0,1,0,1,0,26,7
563,EN_M040_A03a_A,フォローキック,フォロー,キック,フォローキック,–,M040_A03a,敵専用技,0,1,敵専用,–,打,–,敵,他者,20,1,1,0,95,-4,1,2,0,20,0,運,体,–,–,–,–,–,0,0,0,0,–,–,0,0,–,0,0,1,0,–,0,フォロー,100,0,1,0,0,0,37,37
564,EN_M040_A04a,カエルコンボ［2］,カエル,コンボ,カエルコンボ［2］,–,M040_A04a,敵専用技,0,1,敵専用,–,打,–,敵,単体,25,1,2,0,94,1,0,0,1,21,0,筋,体,–,スタン,–,–,–,50,0,0,0,–,–,0,0,–,0,0,0,0,–,0,–,0,0,1,1,1,1,24,24
565,EN_M040_A04a_A,カエルパニック,カエル,パニック,カエルパニック,–,M040_A04b,敵専用技,0,1,敵専用,–,打,–,敵,単体,23,1,2,0,95,1,0,0,0,21,0,筋,体,–,混乱,–,–,–,75,0,0,0,–,–,0,0,–,0,0,0,0,–,0,–,0,0,1,1,1,1,24,24
566,EN_M040_B01a,カエルレイン,カエル,レイン,カエルレイン,–,M040_B01a,敵専用技,0,1,敵専用,–,冷,–,敵,全体,19,1,3,0,95,-2,3,3,0,19,0,知,集,–,–,–,–,–,0,0,0,0,–,–,0,0,対空,0,0,0,0,–,0,–,0,0,1,1,1,0,26,26
567,EN_M040_B02a,サイクロンスクィーズ［2］,サイクロン,スクィーズ,サイクロンスクィーズ［2］,–,M040_B02a,敵専用技,0,1,敵専用,–,冷,–,敵,単体,50,1,5,0,95,0,15,7,0,28,0,知,体,–,スタン,–,–,–,100,0,0,0,–,–,0,0,–,0,0,0,0,–,1,–,0,0,1,2,1,2,29,29
568,EN_M041_A02a,触手［2］,触,手,触手［2］,–,M041_A02a,敵専用技,0,1,敵専用,–,打,–,敵,単体,34,1,3,0,95,0,0,0,0,24,0,筋,体,–,–,–,–,–,0,0,0,0,–,–,0,0,–,0,0,0,0,–,0,–,0,0,1,1,1,1,26,26
569,EN_M041_A02a_A,うごめく触手,うごめく,触手,うごめく触手,–,M041_A02a,敵専用技,0,1,敵専用,–,打,–,敵,単体,37,1,4,0,95,-3,0,0,0,24,0,筋,体,–,–,–,–,–,0,0,0,0,攻撃力,–,20,0,–,0,0,1,0,–,0,–,0,0,1,2,1,0,27,27
570,EN_M041_A01a,うごめく,うご,めく,うごめく,–,M041_A01a,敵専用技,0,1,敵専用,–,–,–,味方,自身,0,1,1,0,100,-4,0,0,0,0,0,–,–,–,攻撃力,–,–,–,20,0,0,0,–,–,0,0,–,0,0,1,0,–,0,–,0,0,0,0,0,0,23,23
571,EN_M041_B02a,メイルシュトローム,メイル,ローム,メイルシュトローム,–,M041_B02a,敵専用技,0,1,敵専用,–,冷,–,敵,後方,29,1,3,0,100,2,9,5,2,22,0,知,集,–,即死,範囲バンプ,–,–,15,100,0,0,–,–,0,0,–,1,0,0,0,–,1,–,0,0,1,0,1,4,26,26
572,EN_M041_B02a_A,洗い流す,洗い,流す,洗い流す,–,M041_B02a,敵専用技,0,1,敵専用,–,冷,–,敵,後方,25,1,3,0,100,4,9,5,2,21,0,知,集,–,すばやさ,攻撃力,防御力,範囲バンプ,-8,-10,-10,100,–,–,0,0,–,1,0,0,0,–,1,–,0,0,1,0,1,6,26,26
573,EN_M041_B01a,墨［2］,墨,墨,墨［2］,–,M041_B01a,敵専用技,0,1,敵専用,–,突,冷,敵,乱撃,37,3,3,0,95,1,3,3,0,8,0,知,体,–,暗闇,–,–,–,75,0,0,0,–,–,0,0,対空,0,0,0,0,–,1,–,0,0,1,0,1,1,26,26
574,EN_M041_B01a_A,墨臭い［2］,墨,臭い,墨臭い［2］,–,M041_B01a,敵専用技,0,1,敵専用,–,突,冷,敵,乱撃,31,3,3,0,95,1,3,3,0,8,0,知,体,–,暗闇,悪臭,–,–,75,75,0,0,–,–,0,0,対空,0,0,0,0,–,1,–,0,0,1,0,1,1,26,26
575,EN_M041_B03a,タイガーランページ［2］,タイ,ページ,タイガーランページ［2］,–,M041_B03a,敵専用技,0,1,敵専用,–,打,熱,敵,乱撃,64,6,6,0,95,-3,18,8,0,5,0,筋,体,–,–,–,–,–,0,0,0,0,–,–,0,0,–,0,0,1,0,–,0,–,0,0,1,2,1,1,31,31
576,EN_M042_A02a,ついばみ［2］,つい,ばみ,ついばみ［2］,–,M042_A02a,敵専用技,0,1,敵専用,–,突,–,敵,単体,29,1,2,0,94,1,2,2,1,22,0,筋,体,–,–,–,–,–,0,0,0,0,–,–,0,0,–,0,0,0,0,–,0,–,0,0,1,0,1,0,24,24
577,EN_M042_A02a_A,石ついばみ,石,ついばみ,石ついばみ,–,M042_A02b,敵専用技,0,1,敵専用,–,突,–,敵,単体,29,1,2,0,94,-1,2,2,1,22,0,筋,体,–,石化,–,–,–,25,0,0,0,–,–,0,0,–,0,0,1,0,–,0,–,0,0,1,1,1,0,24,24
578,EN_M042_A03a,スポットブレス［2］,スポット,ブレス,スポットブレス［2］,–,M042_A03a,敵専用技,0,1,敵専用,–,冷,–,敵,単体,41,1,4,0,95,3,12,6,0,25,0,知,集,–,–,–,–,–,0,0,0,0,–,–,0,0,–,0,0,0,0,–,1,–,0,0,1,0,1,1,27,27
579,EN_M042_A05a,ショックウェイヴ［1］,ショック,ウェイヴ,ショックウェイヴ［1］,–,M042_A05a,敵専用技,0,1,敵専用,–,雷,–,敵,全体,26,1,5,0,95,-1,15,7,0,22,0,知,集,–,詠唱延長,–,–,–,50,0,0,0,–,–,0,0,対地,0,0,1,0,–,0,–,0,0,1,1,1,0,29,29
580,EN_M042_A01a,スメルブレス［2］,スメル,ブレス,スメルブレス［2］,–,M042_A01a,敵専用技,0,1,敵専用,–,無,–,敵,単体,20,1,3,0,95,1,3,3,0,20,0,知,体,–,悪臭,–,–,–,75,0,0,0,–,–,0,0,–,0,0,0,0,–,0,–,0,0,1,0,1,1,26,26
581,EN_M042_A04a,ペインフルバイト［2］,ペイ,バイト,ペインフルバイト［2］,–,M042_A04a,敵専用技,0,1,敵専用,–,突,–,敵,単体,38,1,4,0,95,2,12,6,0,24,0,技,体,–,スタン,–,–,–,75,0,0,0,–,–,0,0,–,0,0,0,1,–,0,–,0,0,1,0,1,0,27,27
582,EN_M042_A04a_Tri,トライバイト,トライ,バイト,トライバイト,–,M042_A04a,敵専用技,0,1,敵専用,–,突,–,敵,単体,53,1,3,0,95,2,9,5,0,28,0,技,体,–,スタン,トライ,–,–,100,0,0,0,–,–,0,0,–,0,0,0,1,–,0,–,0,1,1,1,1,1,26,26
583,EN_M042_A06a,石化ガス,石化,ガス,石化ガス,–,M042_A06a,敵専用技,0,1,敵専用,–,雷,–,敵,単体,38,1,5,0,100,-1,15,7,0,24,0,知,集,–,石化,–,–,–,100,0,0,0,–,–,0,0,–,0,0,1,0,–,1,–,0,0,1,1,1,0,29,29
584,EN_M050_A02a,ゼラチナスバリア,ゼラチナ,バリア,ゼラチナスバリア,–,M050_A02a,敵専用技,0,1,敵専用,–,–,–,味方,自身,0,1,2,0,0,2,0,0,0,0,0,–,–,–,防御力,–,–,–,30,0,0,0,–,–,0,0,–,0,0,0,0,–,0,–,0,0,0,0,0,0,24,24
585,EN_M050_A06a,粘液［2］,粘,液,粘液［2］,–,M050_A06a,敵専用技,0,1,敵専用,–,無,–,敵,単体,18,1,2,0,95,1,0,0,0,18,0,知,集,–,悪臭,–,–,–,75,0,0,0,–,–,0,0,–,0,0,0,0,–,1,–,0,0,1,0,1,0,24,24
586,EN_M050_B01a,アシッドスプレー,アシ,スプレー,アシッドスプレー,–,M050_B01a,敵専用技,0,1,敵専用,–,熱,–,敵,全体,19,1,3,0,95,1,3,3,0,19,0,知,集,–,–,–,–,–,0,0,0,0,–,–,0,0,–,0,0,0,0,–,0,–,0,0,1,0,1,1,26,26
587,EN_M050_B01a_A,アシッドジャンクション,アシ,クション,アシッドジャンクション,–,M050_B01a,敵専用技,0,1,敵専用,–,熱,–,敵,全体,16,1,2,0,95,1,2,2,0,16,0,知,集,–,–,–,–,–,0,0,0,0,–,–,0,0,–,0,0,0,0,–,0,フォロー,100,0,1,0,0,0,24,24
588,EN_M050_B02a,スコール［2］,スコ,ール,スコール［2］,–,M050_B02a,敵専用技,0,1,敵専用,–,冷,–,敵,全体,22,1,4,0,95,0,12,6,0,20,0,知,集,–,–,–,–,–,0,0,0,0,–,–,0,0,–,1,0,0,0,–,0,–,0,0,1,1,1,1,27,27
589,EN_M050_B03a,電撃,電,電撃,電撃,–,M050_B03a,敵専用技,0,1,敵専用,–,雷,–,敵,全体,16,1,3,0,95,-1,3,3,0,16,0,知,集,–,マヒ,メカマヒ,–,–,25,25,0,0,–,–,0,0,対空,0,0,0,0,–,0,–,0,0,1,2,1,0,26,26
590,EN_M051_A01a,溶かす［2］,溶,かす,溶かす［2］,–,M051_A01a,敵専用技,0,1,敵専用,–,無,–,敵,単体,20,1,2,0,95,-2,0,0,0,20,0,知,集,–,防御力,–,–,–,-10,0,0,0,–,–,0,0,–,0,0,0,0,–,0,–,0,0,1,0,1,0,24,24
591,EN_M051_A03a,毒霧［1］,毒,霧,毒霧［1］,–,M051_A03a,敵専用技,0,1,敵専用,–,冷,–,敵,全体,16,1,3,0,95,1,0,0,0,16,0,知,集,–,毒,–,–,–,50,0,0,0,–,–,0,0,–,0,0,0,0,–,0,–,0,0,1,0,1,1,26,26
592,EN_M051_A02a,サイコブラスト,サイコ,ブラスト,サイコブラスト,–,M051_A02a,敵専用技,0,1,敵専用,–,無,–,敵,全体,17,1,4,0,95,0,4,3,0,17,0,知,集,–,術力,–,–,–,-10,0,0,0,–,–,0,0,–,0,0,0,0,–,0,–,0,0,1,1,1,1,27,27
593,EN_M051_B01a,マヒパンチ［2］,マヒ,パンチ,マヒパンチ［2］,–,M051_B01a,敵専用技,0,1,敵専用,–,打,–,敵,単体,37,1,4,0,95,-1,0,0,0,24,0,筋,体,–,マヒ,メカマヒ,–,–,75,50,0,0,–,–,0,0,–,0,0,0,0,–,0,–,0,0,1,0,1,0,27,27
594,EN_M051_B02a,不意打ち［2］,不意,打ち,不意打ち［2］,–,M051_B02a,敵専用技,0,1,敵専用,–,斬,–,敵,単体,50,1,4,0,94,-2,4,3,1,28,0,運,体,–,即死,–,–,–,75,0,0,0,–,–,0,0,–,0,0,0,0,–,0,チェイス,100,0,1,0,0,0,27,27
595,EN_M052_A01a,体当たり［2］,体,当たり,体当たり［2］,–,M052_A01a,敵専用技,0,1,敵専用,–,打,–,敵,単体,27,1,2,0,94,0,0,0,1,22,0,体,体,–,–,–,–,–,0,0,0,0,–,–,0,0,–,0,0,1,0,–,0,–,0,0,1,1,1,1,23,23
596,EN_M052_A02a,地響き,地,響き,地響き,–,M052_A02a,敵専用技,0,1,敵専用,–,打,–,敵,全体,16,1,3,0,100,2,0,0,0,16,0,知,体,–,スタン,メカスタン,–,–,100,100,0,0,–,–,0,0,対地,0,0,0,0,–,0,–,0,0,1,1,1,2,26,26
597,EN_M052_A02a_A,地響きカウンター,地響き,カウンター,地響きカウンター,–,M052_A02a,敵専用技,0,1,敵専用,–,打,–,敵,全体,30,1,3,0,100,2,0,0,0,22,0,知,体,–,スタン,メカスタン,ガード不可,–,100,100,100,0,–,–,0,0,対地,1,0,0,0,–,0,カウンター,100,0,1,0,1,0,26,7
598,EN_M052_B01a,インタラプトフレア,インタ,フレア,インタラプトフレア,–,M052_B01a,敵専用技,0,1,敵専用,–,熱,–,敵,単体,63,1,4,0,95,0,4,3,0,31,0,知,集,–,ガード不可,術扱い,–,–,100,0,0,0,–,–,0,0,–,1,0,1,0,–,1,打インタラプト,100,0,1,0,1,0,27,9
599,EN_M052_B01a_A,フレア,フレ,フレア,フレア,–,M052_B01a,敵専用技,0,1,敵専用,–,熱,–,敵,単体,54,1,4,0,95,0,4,3,0,28,0,知,集,–,ガード不可,術扱い,–,–,100,0,0,0,–,–,0,0,–,1,0,1,0,–,1,–,0,0,1,2,1,2,27,27
600,EN_M052_B02a,七支刀［2］,七,七支刀,七支刀［2］,–,M052_B02a,敵専用技,0,1,敵専用,–,斬,–,敵,乱撃,72,7,7,0,95,1,0,0,0,5,0,筋,体,–,–,–,–,–,0,0,0,0,–,–,0,0,–,0,0,0,0,–,0,–,0,0,1,3,1,3,32,32
601,EN_M052_B02a_A,突っぱね七支刀,突っぱね,突っぱね,突っぱね七支刀,–,M052_B02a,敵専用技,0,1,敵専用,–,斬,–,敵,乱撃,121,7,7,0,95,1,0,0,0,6,0,技,体,–,ガード不可,–,–,–,100,0,0,0,–,–,0,0,–,0,0,0,0,–,0,突インタラプト,100,0,1,0,1,0,32,13
602,EN_M070_A01a,転がる［2］,転,転がる,転がる［2］,–,M070_A01a,敵専用技,0,1,敵専用,–,打,–,敵,単体,23,1,1,0,95,0,0,0,0,21,0,体,体,–,–,–,–,–,0,0,0,0,–,–,0,0,対地,0,0,1,0,–,0,–,0,0,1,0,1,1,22,22
603,EN_M070_A02a,針［2］,針,針,針［2］,–,M070_A02a,敵専用技,0,1,敵専用,–,突,–,敵,単体,26,1,2,0,95,1,0,0,0,22,0,筋,体,–,スタン,–,–,–,75,0,0,0,–,–,0,0,–,0,0,0,0,–,0,–,0,0,1,0,1,0,24,24
604,EN_M070_A03a,ゴロゴロアタック［2］,ゴロゴロ,アタック,ゴロゴロアタック［2］,–,M070_A03a,敵専用技,0,1,敵専用,–,打,–,敵,単体,41,1,4,0,94,0,0,0,1,25,0,体,体,–,メカスタン,–,–,–,50,0,0,0,–,–,0,0,対地,0,0,0,0,–,0,–,0,0,1,1,1,1,27,27
605,EN_M070_A04a,ハイドアタック［2］,ハイ,アタック,ハイドアタック［2］,–,M070_A04a,敵専用技,0,1,敵専用,–,打,–,敵,単体,49,1,3,0,94,-1,3,3,1,27,0,運,体,–,–,–,–,–,0,0,0,0,–,–,0,0,–,0,0,0,1,–,0,チェイス,100,0,1,0,0,0,26,26
606,EN_M070_B01a,ワイルドドライブ,ワイ,ドライブ,ワイルドドライブ,–,M070_B01a,敵専用技,0,1,敵専用,–,打,–,敵,全体,20,1,3,0,95,0,3,3,0,20,0,体,体,–,–,–,–,–,0,0,0,0,–,–,0,0,対地,0,0,0,0,–,0,–,0,0,1,1,1,1,26,26
607,EN_M070_B02a,フンコロガシ,フン,コロガシ,フンコロガシ,–,M070_B02a,敵専用技,0,1,敵専用,–,熱,–,敵,全体,16,1,3,0,95,1,3,3,0,16,0,知,体,–,悪臭,–,–,–,50,0,0,0,–,–,0,0,–,0,0,0,0,–,0,–,0,0,1,1,1,1,26,26
608,EN_M071_A01a,食べる,食べ,食べる,食べる,–,M071_A01a,敵専用技,0,1,敵専用,–,–,–,味方,他者,20,1,1,0,100,5,0,0,0,0,0,–,–,–,捕食,–,–,–,100,0,0,0,防御力,–,20,0,–,1,0,0,0,–,0,–,0,0,0,0,0,0,23,23
609,EN_M071_A02a,スラッシュ［2］,スラ,ッシュ,スラッシュ［2］,–,M071_A02a,敵専用技,0,1,敵専用,–,斬,–,敵,単体,27,1,2,0,95,0,0,0,0,22,0,筋,体,–,–,–,–,–,0,0,0,0,–,–,0,0,–,0,0,1,0,–,0,–,0,0,1,1,1,0,24,24
610,EN_M071_A03a,レッグブレイカー［2］,レッグ,ブレイカー,レッグブレイカー［2］,–,M071_A03a,敵専用技,0,1,敵専用,–,突,–,敵,単体,31,1,3,0,95,1,0,0,0,23,0,筋,体,–,すばやさ,–,–,–,-8,0,0,0,–,–,0,0,–,0,0,0,0,–,0,–,0,0,1,0,1,2,26,26
611,EN_M071_B01a,滅多刺し［2］,滅多,刺し,滅多刺し［2］,–,M071_B01a,敵専用技,0,1,敵専用,–,突,–,敵,全体,23,1,5,0,95,0,15,7,0,21,0,筋,体,–,攻撃力,–,–,–,-10,0,0,0,–,–,0,0,–,0,0,0,0,–,0,–,0,0,1,2,1,2,29,29
612,EN_M071_A04a,インタラプトスタブ,インタ,スタブ,インタラプトスタブ,–,M071_A04a,敵専用技,0,1,敵専用,–,突,–,敵,全体,31,1,4,0,95,-1,4,3,0,23,0,技,体,–,攻撃力,ガード不可,–,–,-10,100,0,0,–,–,0,0,–,0,0,1,0,–,0,突インタラプト,100,0,1,0,1,0,27,9
613,EN_M072_A01a,音速剣［2］,音速,剣,音速剣［2］,–,M072_A01a,敵専用技,0,1,敵専用,–,斬,–,敵,単体,22,1,1,0,95,4,0,0,0,20,0,技,体,–,–,–,–,–,0,0,0,0,–,–,0,0,対空,0,0,0,0,–,1,–,0,0,1,0,1,0,22,22
614,EN_M072_A01a_Tri,トライソニック,トライ,ソニック,トライソニック,–,M072_A01a,敵専用技,0,1,敵専用,–,斬,–,敵,単体,61,1,3,0,95,4,6,4,0,30,0,技,体,–,トライ,–,–,–,0,0,0,0,–,–,0,0,対空,0,0,0,0,–,1,–,0,1,1,1,1,1,26,26
615,EN_M072_A02a,つむじ風,つむじ,風,つむじ風,–,M072_A02a,敵専用技,0,1,敵専用,–,斬,–,敵,後方,26,1,2,0,94,2,0,0,1,22,0,技,体,–,範囲バンプ,–,–,–,100,0,0,0,–,–,0,0,–,0,0,0,0,–,0,–,0,0,1,0,1,0,24,24
616,EN_M072_B02a,スウォーム,スウ,ーム,スウォーム,–,M072_B02a,敵専用技,0,1,敵専用,–,突,–,敵,全体,20,1,4,0,95,0,4,3,0,20,0,知,体,–,BP,–,–,–,-1,0,0,0,–,–,0,0,–,0,0,0,0,–,0,–,0,0,1,1,1,1,27,27
617,EN_M072_B03a,地獄爪殺法［2］,地獄爪,殺法,地獄爪殺法［2］,–,M072_B03a,敵専用技,0,1,敵専用,–,斬,–,敵,単体,45,1,3,0,95,-1,3,3,0,26,0,技,体,–,毒,ガード不可,–,–,100,100,0,0,–,–,0,0,–,0,0,1,0,–,0,斬インタラプト,100,0,1,0,1,0,26,7
618,EN_M072_B03a_A,地獄爪［2］,地獄,爪,地獄爪［2］,–,M072_B03a,敵専用技,0,1,敵専用,–,斬,–,敵,単体,23,1,3,0,95,1,0,0,0,21,0,技,体,–,毒,–,–,–,75,0,0,0,–,–,0,0,–,0,0,0,0,–,0,–,0,0,1,1,1,0,26,26
619,EN_M072_B01a,死神のカマ［2］,死神の,カマ,死神のカマ［2］,–,M072_B01a,敵専用技,0,1,敵専用,–,斬,–,敵,単体,37,1,4,0,95,-1,12,6,0,24,0,筋,体,–,即死,–,–,–,30,0,0,0,–,–,0,0,–,0,0,0,0,–,0,–,0,0,1,0,1,0,27,27
620,EN_M080_A06a,狂騒,狂,騒,狂騒,–,M080_A06a,敵専用技,0,1,敵専用,–,無,–,敵,全体,0,1,1,0,100,-5,0,0,0,0,0,–,–,–,挑発,–,–,–,100,0,0,0,–,–,0,0,対空,0,0,1,0,–,0,–,0,0,0,0,0,0,23,23
621,EN_M080_A02a,バードソング,バード,ソング,バードソング,–,M080_A02a,敵専用技,0,1,敵専用,–,無,–,敵,全体,0,1,1,0,100,0,0,0,0,0,0,–,–,–,すばやさ,術力,–,–,-8,-10,0,0,–,–,0,0,対空,0,0,0,0,–,0,–,0,0,0,0,0,0,23,23
622,EN_M080_A01a,カギ爪［2］,カギ,爪,カギ爪［2］,–,M080_A01a,敵専用技,0,1,敵専用,–,斬,–,敵,単体,21,1,1,0,95,-1,0,0,0,20,0,筋,体,–,–,–,–,–,0,0,0,0,–,–,0,0,対空,0,0,0,0,–,0,–,0,0,1,1,1,0,22,22
623,EN_M080_A05a,目つぶし［2］,目,つぶし,目つぶし［2］,–,M080_A05a,敵専用技,0,1,敵専用,–,突,–,敵,単体,25,1,2,0,95,1,0,0,0,21,0,筋,体,–,暗闇,–,–,–,75,0,0,0,–,–,0,0,対空,0,0,0,0,–,0,–,0,0,1,0,1,0,24,24
624,EN_M080_A04a,急降下［2］,急,降下,急降下［2］,–,M080_A04a,敵専用技,0,1,敵専用,–,突,–,敵,単体,33,1,3,0,84,2,3,3,1,23,0,体,体,–,スタン,–,–,–,75,0,0,0,–,–,0,0,対空,0,0,0,0,–,0,–,0,0,1,0,1,1,26,26
625,EN_M080_A03a,フェザーショット［2］,フェザー,ショット,フェザーショット［2］,–,M080_A03a,敵専用技,0,1,敵専用,–,突,–,敵,単体,33,1,3,0,95,0,3,3,0,23,0,知,体,–,–,–,–,–,0,0,0,0,–,–,0,0,対空,0,0,0,0,–,1,–,0,0,1,1,1,1,26,26
626,EN_M081_A01a,顔面タックル［2］,顔面,タックル,顔面タックル［2］,–,M081_A01a,敵専用技,0,1,敵専用,–,打,–,敵,単体,19,1,1,0,94,0,0,0,1,19,0,体,体,–,メカスタン,–,–,–,50,0,0,0,–,–,0,0,対空,0,0,0,0,–,0,–,0,0,1,1,1,0,22,22
627,EN_M081_A01a_A,クタバレ、アホヅラ！［2］,クタバレ、,アホヅラ！,クタバレ、アホヅラ！［2］,–,M081_A01a,敵専用技,0,1,敵専用,–,打,–,敵,単体,19,1,1,0,94,1,0,0,1,19,0,体,体,–,メカスタン,–,–,–,50,0,0,0,–,–,0,0,対空,0,0,0,0,–,0,–,0,0,1,1,1,0,23,23
628,EN_M081_A05a,ビッグマウス［2］,ビッグ,マウス,ビッグマウス［2］,–,M081_A05a,敵専用技,0,1,敵専用,–,突,–,敵,単体,16,1,1,0,95,0,0,0,0,16,0,筋,体,–,悪臭,–,–,–,100,0,0,0,–,–,0,0,対空,0,0,0,0,–,0,–,0,0,1,0,1,1,23,23
629,EN_M081_A05a_A,ジゴクヘ、イキナァ！［2］,ジゴクヘ、,イキナァ！,ジゴクヘ、イキナァ！［2］,–,M081_A05a,敵専用技,0,1,敵専用,–,突,–,敵,単体,16,1,1,0,95,1,0,0,0,16,0,筋,体,–,悪臭,–,–,–,100,0,0,0,–,–,0,0,対空,0,0,0,0,–,0,–,0,0,1,0,1,1,23,23
630,EN_M081_A02a,衝撃波,衝撃,衝撃波,衝撃波,–,M081_A02a,敵専用技,0,1,敵専用,–,雷,–,敵,全体,12,1,2,0,100,1,0,0,0,12,0,知,集,–,スタン,メカスタン,–,–,50,50,0,0,–,–,0,0,対空,0,0,0,0,–,0,–,0,0,1,1,1,1,24,24
631,EN_M081_A04a,カマイタチ,カマ,イタチ,カマイタチ,–,M081_A04a,敵専用技,0,1,敵専用,–,斬,–,敵,全体,15,1,2,0,95,0,0,0,0,15,0,技,体,–,–,–,–,–,0,0,0,0,–,–,0,0,対空,0,0,0,0,–,0,–,0,0,1,1,1,1,24,24
632,EN_M081_A04a_A,サッサト、イッチマエ！,サッサト、,チマエ！,サッサト、イッチマエ！,–,M081_A04a,敵専用技,0,1,敵専用,–,斬,–,敵,全体,15,1,2,0,95,-1,0,0,0,15,0,技,体,–,–,–,–,–,0,0,0,0,–,–,0,0,対空,0,0,0,0,–,0,–,0,0,1,1,1,1,24,24
633,EN_M081_A06a,テラーボイス,テラー,ボイス,テラーボイス,–,M081_A06a,敵専用技,0,1,敵専用,–,–,–,敵,全体,0,1,3,0,100,-1,3,3,0,0,0,–,–,–,混乱,–,–,–,50,0,0,0,–,–,0,0,対空,0,0,0,0,–,0,–,0,0,0,0,0,0,26,26
634,EN_M081_A03a,超音波［2］,超,音波,超音波［2］,–,M081_A03a,敵専用技,0,1,敵専用,–,無,–,敵,単体,28,1,3,0,100,0,3,3,0,22,0,知,集,–,–,–,–,–,0,0,0,0,–,–,0,0,対空,0,0,0,0,–,1,–,0,0,1,0,1,0,26,26
