,label,ArtsName,OverAttackFirst,OverAttackLast,ArtsCategory,Weapon,WeaponSub,Attribute1,Attribute2,TargetParty,TargetType,MaxRank,Count1,Count2,Count3,Count4,Count5,Attack1,Attack2,Attack3,Attack4,Attack5,AttackCount,BP1,BP2,BP3,BP4,BP5,Turn1,Turn2,Turn3,Turn4,Turn5,Hit,Speed,AfterCasterSpeed,AfterTargetSpeed,Bump,Hate,BaseParameter1,BaseParameter2,BaseElement,EffectType1,EffectType2,EffectType3,EffectType4,EffectParam1,EffectParam2,EffectParam3,EffectParam4,AddEffect1,AddEffect2,AddEffectParam1,AddEffectParam2,Random,HitArea,SureHit,Penetration,BeforeGuard,AfterGuard,RaceSlayer,ReserveCancel,ReserveType,ReserveProb,DisableSelect,OverAttack,OverAttackLeft,OverAttackSelf,OverAttackRight,AddOverAttackDamage,AddSingleStageDamage
419,ARTS_017_UN,固有技予備17,固有技予備17,固有技予備17,未使用技,両手銃技,汎用両手銃技,打,―,敵,単体,5.0,0,7,42,116,240,14,15,16,17,18,1,1,1,1,1,1,0,0,0,0,0,50,1,2,2,0,24,集,体,―,―,―,―,―,0,0,0.0,0.0,―,―,0,0,95,対空,0,0,0,0,―,1,―,0,0,1,0,1,1,13,25
420,ARTS_018_UN,固有技予備18,固有技予備18,固有技予備18,未使用技,両手銃技,汎用両手銃技,打,―,敵,単体,5.0,0,7,42,116,240,14,15,16,17,18,1,1,1,1,1,1,0,0,0,0,0,50,1,2,2,0,24,集,体,―,―,―,―,―,0,0,0.0,0.0,―,―,0,0,95,対空,0,0,0,0,―,1,―,0,0,1,0,1,1,13,25
421,ARTS_019_UN,固有技予備19,固有技予備19,固有技予備19,未使用技,両手銃技,汎用両手銃技,打,―,敵,単体,5.0,0,7,42,116,240,14,15,16,17,18,1,1,1,1,1,1,0,0,0,0,0,50,1,2,2,0,24,集,体,―,―,―,―,―,0,0,0.0,0.0,―,―,0,0,95,対空,0,0,0,0,―,1,―,0,0,1,0,1,1,13,25
422,ARTS_020_UN,固有技予備20,固有技予備20,固有技予備20,未使用技,両手銃技,汎用両手銃技,打,―,敵,単体,5.0,0,7,42,116,240,14,15,16,17,18,1,1,1,1,1,1,0,0,0,0,0,50,1,2,2,0,24,集,体,―,―,―,―,―,0,0,0.0,0.0,―,―,0,0,95,対空,0,0,0,0,―,1,―,0,0,1,0,1,1,13,25
423,SOUL_E_M0700_A,ゴロゴロ斬り,ゴロゴロ,ゴロゴロ,ソウル技,片手剣技,汎用片手剣技,斬,―,敵,単体,5.0,0,7,39,109,224,30,31,32,33,34,1,2,2,2,2,2,0,0,0,0,0,95,0,0,0,0,22,運,体,―,―,―,―,―,0,0,0.0,0.0,―,―,0,0,0,―,0,0,0,0,―,0,チェイス,100,0,1,0,0,0,20,11
424,SOUL_E_M0000_A,舐め臥像,舐め,臥像,ソウル技,片手剣技,汎用片手剣技,斬,―,敵,単体,5.0,0,7,39,109,224,26,27,28,29,30,1,2,2,2,2,2,0,0,0,0,0,94,-2,0,0,1,44,筋,体,―,挑発,―,―,―,100,0,0.0,0.0,―,―,0,0,0,―,0,0,1,0,―,0,―,0,0,1,1,1,0,20,11
425,SOUL_E_M0310_A,疾風パリイ,疾風,パリイ,ソウル技,片手剣技,汎用片手剣技,―,―,味方,自身,3.0,0,3,36,999,999,100,100,100,100,100,1,3,2,1,1,1,0,0,0,0,0,0,3,0,0,0,0,―,―,―,―,―,―,―,0,0,0.0,0.0,―,―,0,0,0,―,0,0,0,0,―,0,パリイ,75,1,0,0,0,0,21,12
426,SOUL_E_M0720_A,マッハカット,マッハ,カット,ソウル技,片手剣技,汎用片手剣技,斬,―,敵,単体,5.0,0,6,36,101,208,33,34,35,36,37,1,3,3,3,3,3,0,0,0,0,0,95,4,0,0,0,23,運,体,―,―,―,―,―,0,0,0.0,0.0,―,―,0,0,0,―,0,0,0,1,―,0,―,0,0,1,0,1,1,21,12
427,SOUL_E_M1000_A,デモンズカウンター,デモンズ,カウンター,ソウル技,片手剣技,汎用片手剣技,斬,―,敵,単体,5.0,0,6,36,101,208,60,61,62,64,66,1,3,3,3,3,3,0,0,0,0,0,95,1,0,0,0,30,技,体,―,ガード不可,―,―,―,100,0,0.0,0.0,―,―,0,0,0,―,1,0,0,0,―,0,カウンター,80,0,1,0,1,0,21,5
428,SOUL_E_M0520_A,はにわ流剣術,はにわ流,剣術,ソウル技,片手剣技,汎用片手剣技,斬,―,敵,単体,5.0,0,5,28,77,160,48,49,50,51,53,1,5,5,5,5,5,0,0,0,0,0,95,1,0,0,0,27,筋,体,―,暗闇,―,―,―,50,0,0.0,0.0,―,―,0,0,0,―,0,0,0,0,―,0,―,0,0,1,3,1,3,24,15
429,SOUL_E_M1020_A,魔の強撃,魔の,強撃,ソウル技,両手剣技,汎用両手剣技,斬,打,敵,単体,5.0,0,6,36,101,208,36,37,38,39,40,1,3,3,3,3,3,0,0,0,0,0,89,1,6,4,0,42,筋,体,―,スタン,―,―,―,50,0,0.0,0.0,―,―,0,0,0,―,0,0,0,0,―,0,―,0,0,1,0,1,1,11,25
430,SOUL_E_M0100_A,清流剣 ,清流,剣 ,ソウル技,両手剣技,汎用両手剣技,斬,―,敵,単体,5.0,0,6,36,101,208,39,40,41,42,43,1,3,3,3,3,3,0,0,0,0,0,89,2,6,4,0,44,筋,体,―,―,―,―,―,0,0,0.0,0.0,―,―,0,0,0,―,0,0,0,1,―,0,―,0,0,1,0,1,1,11,25
431,SOUL_E_M0010_A,ウルフカバー,ウルフ,カバー,ソウル技,両手剣技,汎用両手剣技,―,―,味方,他者,3.0,0,3,33,999,999,75,75,75,75,75,1,4,3,2,2,2,0,0,0,0,0,0,-4,0,0,0,0,―,―,―,―,―,―,―,0,0,0.0,0.0,―,―,0,0,0,―,0,0,0,0,―,0,プロテクト,100,1,0,0,0,0,12,26
432,SOUL_E_M0210_A,大木斬,大木,大木,ソウル技,両手剣技,汎用両手剣技,斬,打,敵,単体,5.0,0,5,31,85,176,51,52,53,55,57,1,5,5,5,5,5,0,0,0,0,0,89,1,10,5,0,49,筋,体,―,―,―,―,―,0,0,0.0,0.0,―,―,0,0,0,―,0,0,0,0,植物,0,―,0,0,1,2,1,0,13,27
433,SOUL_E_M0410_A,烏賊剣,烏賊,烏賊剣,ソウル技,両手剣技,汎用両手剣技,斬,―,敵,全体,5.0,0,6,36,101,208,21,22,23,24,25,1,3,3,3,3,3,0,0,0,0,0,88,1,6,4,1,35,筋,集,―,―,―,―,―,0,0,0.0,0.0,―,―,0,0,0,―,0,0,0,0,―,0,―,0,0,1,1,1,1,11,25
434,SOUL_E_M2200_A,鎌風,鎌,風,ソウル技,両手剣技,汎用両手剣技,斬,―,敵,全体,5.0,0,7,39,109,224,13,14,15,16,17,1,2,2,2,2,2,0,0,0,0,0,89,4,4,3,0,23,筋,集,―,―,―,―,―,0,0,0.0,0.0,―,―,0,0,0,―,0,0,0,0,―,0,―,0,0,1,0,1,2,10,24
435,SOUL_E_M0800_A,野鳥落とし,野鳥,落とし,ソウル技,片手銃技,片手銃技,突,―,敵,単体,5.0,0,7,39,109,224,26,27,28,29,30,1,2,2,2,2,2,0,0,0,0,0,97,1,0,0,0,22,技,体,―,―,―,―,―,0,0,0.0,0.0,―,―,0,0,0,対空,0,0,0,0,有翼,1,―,0,0,1,0,1,0,20,11
436,SOUL_E_M0120_A,妖精のシカエシ,妖精の,シカエシ,ソウル技,片手銃技,片手銃技,突,―,敵,単体,5.0,0,6,36,101,208,60,61,62,64,66,1,3,3,3,3,3,0,0,0,0,0,92,-1,0,0,0,30,技,体,―,―,ガード不可,―,―,0,100,0.0,0.0,―,―,0,0,0,対空,1,0,0,0,―,0,カウンター,80,0,1,0,1,0,21,5
437,SOUL_E_M0300_A,遅延掃射,遅延,掃射,ソウル技,片手銃技,片手銃技,突,―,敵,単体,5.0,0,6,36,101,208,32,33,34,35,36,1,3,3,3,3,3,0,0,0,0,0,92,-3,0,0,0,23,技,体,―,スタン,―,―,―,50,0,0.0,0.0,―,―,0,0,0,対地,0,0,1,0,―,1,―,0,0,1,1,1,0,21,12
438,SOUL_E_M0510_A,せんせい強し,せんせい,強し,ソウル技,片手銃技,片手銃技,突,―,敵,単体,5.0,0,7,39,109,224,20,21,22,23,24,1,2,2,2,2,2,0,0,0,0,0,92,1,0,0,0,20,技,体,―,攻撃力,ガード不可,―,―,-10,100,0.0,0.0,―,―,0,0,0,対空,0,0,0,0,―,0,―,0,0,1,0,0,0,20,11
439,SOUL_E_M0820_A,バットチェイサー,バット,チェイサー,ソウル技,片手銃技,片手銃技,突,―,敵,単体,5.0,0,7,39,109,224,28,29,30,31,32,1,2,2,2,2,2,0,0,0,0,0,100,1,0,0,0,22,運,体,―,―,―,―,―,0,0,0.0,0.0,―,―,0,0,0,対空,0,0,0,0,―,1,チェイス,100,0,1,0,0,0,20,11
440,SOUL_E_M2100_A,覚醒跳弾,覚醒,跳弾,ソウル技,片手銃技,片手銃技,突,―,敵,単体,5.0,0,6,33,93,192,34,35,36,37,38,1,4,4,4,4,4,0,0,0,0,0,100,2,0,0,0,24,技,体,―,―,―,―,―,0,0,0.0,0.0,攻撃力,―,20,0,0,対空,0,0,0,1,―,1,―,0,0,1,1,1,1,22,13
441,SOUL_E_M0230_A,突く突く弾,突く,突く弾,ソウル技,両手銃技,汎用両手銃技,打,―,敵,単体,5.0,0,7,42,116,240,30,31,32,33,34,1,1,1,1,1,1,0,0,0,0,0,86,1,2,2,0,38,技,体,―,―,―,―,―,0,0,0.0,0.0,―,―,0,0,0,対空,0,0,0,0,―,1,―,0,0,1,0,1,0,3,25
442,SOUL_E_M0320_A,散弾ぶちかまし,散弾,ぶちかまし,ソウル技,両手銃技,汎用両手銃技,打,―,敵,単体,5.0,0,6,36,101,208,39,40,41,42,43,1,3,3,3,3,3,0,0,0,0,0,86,2,6,4,0,44,技,体,―,スタン,―,―,―,50,0,0.0,0.0,―,―,0,0,0,対空,0,0,0,1,―,1,―,0,0,1,0,1,2,5,27
443,SOUL_E_M0220_A,ヒートシャワー,ヒート,シャワー,ソウル技,両手銃技,汎用両手銃技,打,―,敵,単体,5.0,0,7,39,109,224,34,35,36,37,38,1,2,2,2,2,2,0,0,0,0,0,86,3,4,3,0,42,技,体,―,挑発,―,―,―,100,0,0.0,0.0,―,―,0,0,0,対空,0,0,0,1,―,1,―,0,0,1,0,1,1,4,26
444,SOUL_E_M0710_A,甲羅バスター,甲羅,バスター,ソウル技,両手銃技,汎用両手銃技,打,―,敵,単体,5.0,0,6,33,93,192,46,47,48,49,51,1,4,4,4,4,4,0,0,0,0,0,86,-2,8,4,0,46,技,体,―,防御力,―,―,―,-20,0,0.0,0.0,―,―,0,0,0,対空,0,0,1,0,―,1,―,0,0,1,2,1,0,6,28
445,SOUL_E_M1010_A,スクリームバースト,スクリーム,バースト,ソウル技,両手銃技,汎用両手銃技,打,―,敵,単体,5.0,0,5,31,85,176,58,59,60,62,64,1,5,5,5,5,5,0,0,0,0,0,86,1,10,5,0,52,技,体,―,―,―,―,―,0,0,0.0,0.0,―,―,0,0,0,対空,0,0,0,0,―,1,―,0,0,1,0,1,1,7,29
446,SOUL_E_M0900_A,元素制圧,元素,制圧,ソウル技,両手銃技,汎用両手銃技,打,―,敵,全体,5.0,0,6,33,93,192,24,25,26,27,28,1,4,4,4,4,4,0,0,0,0,0,86,-1,8,4,0,37,技,体,―,術力,―,―,―,-20,0,0.0,0.0,―,―,0,0,0,対空,0,0,0,0,―,0,―,0,0,1,2,1,2,6,28
447,SOUL_E_M0400_A,カエルパンチ,カエル,パンチ,ソウル技,体術,パンチ技,打,―,敵,単体,5.0,0,7,39,109,224,25,26,27,28,29,1,2,2,2,2,2,0,0,0,0,0,98,-1,0,0,0,17,筋,体,―,―,―,―,―,0,0,0.0,0.0,―,―,0,0,0,―,0,0,0,1,虫,0,―,0,0,1,0,1,0,23,14
448,SOUL_E_M2000_A,ド突く,ド,突く,ソウル技,体術,パンチ技,打,突,敵,単体,5.0,0,6,36,101,208,30,31,32,33,34,1,3,3,3,3,3,0,0,0,0,0,96,1,0,0,2,18,技,体,―,防御力,―,―,―,-10,0,0.0,0.0,―,―,0,0,0,―,0,0,0,1,―,0,―,0,0,1,0,1,0,24,15
449,SOUL_E_M0500_A,電撃脚,電撃,脚,ソウル技,体術,キック技,打,雷,敵,単体,5.0,0,6,33,93,192,38,39,40,41,42,1,4,4,4,4,4,0,0,0,0,0,93,2,4,3,2,19,運,体,―,―,―,―,―,0,0,0.0,0.0,―,―,0,0,0,―,0,0,0,0,元素霊,0,―,0,0,1,1,1,1,22,13
450,SOUL_E_M0420_A,海馬跳躍,海馬,跳躍,ソウル技,体術,キック技,打,冷,敵,単体,5.0,0,6,33,93,192,38,39,40,41,42,1,4,4,4,4,4,0,0,0,0,0,95,0,4,3,0,19,筋,体,―,―,―,―,―,0,0,0.0,0.0,―,―,0,0,0,―,0,0,0,0,精霊,0,―,0,0,1,1,1,0,22,13
451,SOUL_E_M0110_A,ドラゴンファング,ドラゴン,ファング,ソウル技,体術,キック技,打,―,敵,単体,5.0,0,5,31,85,176,49,50,51,52,54,1,5,5,5,5,5,0,0,0,0,0,95,-5,5,3,0,22,筋,体,―,―,―,―,―,0,0,0.0,0.0,―,―,0,0,0,―,0,0,1,0,―,0,―,0,0,1,1,1,0,23,14
452,SOUL_E_M0020_A,猪突タックル,猪突,タックル,ソウル技,体術,投げ技,打,―,敵,単体,5.0,0,6,36,101,208,34,35,36,37,38,1,3,3,3,3,3,0,0,0,0,0,91,1,6,4,1,19,体,体,―,―,―,―,―,0,0,0.0,0.0,―,―,0,0,0,―,0,0,0,1,―,0,―,0,0,1,0,1,1,21,12
453,SOUL_E_M0810_A,フライタックル,フライ,タックル,ソウル技,体術,投げ技,打,―,敵,単体,5.0,0,6,36,101,208,33,34,35,36,37,1,3,3,3,3,3,0,0,0,0,0,96,2,6,4,1,18,体,体,―,―,―,―,―,0,0,0.0,0.0,―,―,0,0,0,対空,0,0,0,0,―,0,―,0,0,1,0,1,1,21,12
454,OHS_WL000_A04_BLD01,レッドハービンガー,レッド,ビンガー,ブラッド技,片手剣技,汎用片手剣技,斬,―,敵,単体,5.0,0,7,42,116,240,26,27,28,29,30,1,1,1,1,1,1,0,0,0,0,0,95,5,0,0,0,22,運,体,―,ガード不可,スタン,―,―,100,50,0.0,0.0,―,LP,0,1,0,―,1,0,0,0,―,0,―,0,1,1,0,1,3,25,25
455,OHS_WL000_A04_BLD02,ブラッドフォロー,ブラッド,フォロー,ブラッド技,片手剣技,汎用片手剣技,斬,―,敵,他者,5.0,0,7,39,109,224,39,40,41,42,43,1,2,2,2,2,2,0,0,0,0,0,95,-4,0,0,0,24,運,体,―,ガード不可,―,―,―,100,0,0.0,0.0,―,LP,0,1,0,―,1,0,1,0,―,0,フォロー,100,1,1,0,0,0,15,26
456,OHS_WL000_A04_BLD03,ブラッドチェイス,ブラッド,チェイス,ブラッド技,片手剣技,汎用片手剣技,斬,―,敵,単体,5.0,0,6,36,101,208,51,52,53,55,57,1,3,3,3,3,3,0,0,0,0,0,95,2,0,0,0,28,運,体,―,ガード不可,―,―,―,100,0,0.0,0.0,―,LP,0,1,0,―,1,0,0,0,―,0,チェイス,100,1,1,0,0,0,27,27
457,OHS_WL000_B01_BLD01,ブラッドスパルタン,スパルタ,スパルタン,ブラッド技,片手剣技,汎用片手剣技,斬,―,敵,単体,5.0,0,6,33,93,192,45,46,47,48,50,1,4,4,4,4,4,0,0,0,0,0,95,2,0,0,0,26,筋,体,―,ガード不可,即死,―,―,100,75,0.0,0.0,―,LP,0,2,0,―,1,0,0,0,―,0,―,0,1,1,2,1,2,28,28
458,OHS_WL000_B01_BLD02,ダークスパルタン,ダーク,スパルタン,ブラッド技,片手剣技,汎用片手剣技,斬,―,敵,単体,5.0,0,5,31,85,176,60,61,62,64,66,1,5,5,5,5,5,0,0,0,0,0,95,0,0,0,0,30,筋,体,―,ガード不可,暗闇,―,―,100,75,0.0,0.0,―,LP,0,1,0,―,1,0,0,0,―,0,―,0,1,1,3,1,1,29,29
459,THS_WH000_A02_BLD03,ブラッドカウンター,ブラッド,カウンター,ブラッド技,両手剣技,汎用両手剣技,斬,―,敵,単体,5.0,0,6,36,101,208,88,89,91,93,96,1,3,3,3,3,3,0,0,0,0,0,89,-2,6,4,0,65,技,体,―,ガード不可,攻撃力,―,―,100,-20,0.0,0.0,―,LP,0,1,0,―,1,0,1,0,―,0,カウンター,85,1,1,0,1,0,24,5
460,THS_WH000_A04_BLD01,ブラッドスタン,ブラッド,スタン,ブラッド技,両手剣技,汎用両手剣技,斬,打,敵,単体,5.0,0,7,39,109,224,30,31,32,33,34,1,2,2,2,2,2,0,0,0,0,0,89,1,4,3,0,38,筋,体,―,ガード不可,防御力,スタン,―,100,-10,100.0,0.0,―,LP,0,1,0,―,1,0,0,0,―,0,―,0,1,1,0,1,3,23,40
461,THS_WH000_A04_BLD02,ブラッドバンプ,ブラッド,バンプ,ブラッド技,両手剣技,汎用両手剣技,斬,打,敵,単体,5.0,0,5,31,85,176,67,68,70,72,74,1,5,5,5,5,5,0,0,0,0,0,84,1,10,5,5,56,筋,体,―,ガード不可,防御力,―,―,100,-10,0.0,0.0,―,LP,0,1,0,―,1,0,0,0,―,0,―,0,1,1,2,1,2,26,43
462,THS_WH000_B01_BLD01,ブラッドウインド,ブラッド,ウインド,未使用技,両手剣技,汎用両手剣技,斬,―,敵,全体,5.0,0,6,36,101,208,25,26,27,28,29,1,3,3,3,3,3,0,0,0,0,0,89,-2,6,4,0,37,筋,集,―,ガード不可,すばやさ,―,―,100,-8,0.0,0.0,―,LP,0,2,0,―,1,0,0,0,―,0,―,0,1,1,2,1,2,24,41
463,THS_WH000_B01_BLD02,デスウインド,デス,ウインド,ブラッド技,両手剣技,汎用両手剣技,斬,―,敵,全体,5.0,0,6,33,93,192,28,29,30,31,32,1,4,4,4,4,4,0,0,0,0,0,89,-1,8,4,0,38,筋,集,―,ガード不可,即死,―,―,100,50,0.0,0.0,―,LP,0,3,0,―,1,0,0,0,―,0,―,0,1,1,2,1,2,25,42
464,OHG_GL000_B03_BLD01,ギダンルプープル,ギダン,プル,ブラッド技,片手銃技,片手銃技,突,―,敵,単体,5.0,0,6,36,101,208,23,24,25,26,27,1,3,3,3,3,3,0,0,0,0,0,95,3,0,0,0,21,技,体,―,ガード不可,後続攻撃力,―,―,100,10,0.0,0.0,―,LP,0,2,0,対空,1,0,0,0,―,1,―,0,1,1,0,1,4,27,27
465,OHG_GL000_B03_BLD02,ブラザーフッド,ブラザー,フッド,未使用技,片手銃技,片手銃技,突,―,敵,単体,5.0,0,6,33,93,192,32,33,34,35,36,1,4,4,4,4,4,0,0,0,0,0,95,3,0,0,0,23,技,体,―,ガード不可,―,―,―,100,0,0.0,0.0,―,LP,0,2,0,対空,1,0,0,0,―,1,―,0,1,1,0,1,4,43,18
466,OHG_GL000_B04_BLD01,ブラッドポイズン,ブラッド,ポイズン,ブラッド技,片手銃技,片手銃技,突,―,敵,単体,5.0,0,7,42,116,240,17,18,19,20,21,1,1,1,1,1,1,0,0,0,0,0,95,2,0,0,0,17,技,体,―,ガード不可,攻撃力,毒,―,100,-10,75.0,0.0,―,LP,0,1,0,対空,1,0,0,0,―,0,―,0,1,1,0,1,3,25,25
467,OHG_GL000_B04_BLD02,デスショット,デス,ショット,ブラッド技,片手銃技,片手銃技,突,―,敵,単体,5.0,0,6,33,93,192,39,40,41,42,43,1,4,4,4,4,4,0,0,0,0,0,95,0,0,0,0,25,技,体,―,ガード不可,攻撃力,即死,―,100,-10,75.0,0.0,―,LP,0,2,0,対空,1,0,0,0,―,0,―,0,1,1,2,1,2,28,28
468,OHG_GL000_B05_BLD01,ブラッドテクニック,ブラッド,テクニック,ブラッド技,片手銃技,片手銃技,突,―,敵,単体,5.0,0,7,39,109,224,28,29,30,31,32,1,2,2,2,2,2,0,0,0,0,0,95,-1,0,0,0,22,技,体,―,ガード不可,―,―,―,100,0,0.0,0.0,―,LP,0,1,0,対空,1,1,0,0,―,1,―,0,1,1,3,1,0,26,26
469,THG_GH000_A02_BLD01,ラストブラッド,ラスト,ブラッド,ブラッド技,両手銃技,汎用両手銃技,打,―,敵,単体,5.0,0,7,42,116,240,37,38,39,40,41,1,1,1,1,1,1,0,0,0,0,0,89,-6,2,2,0,42,技,体,―,ガード不可,すばやさ,―,―,100,-8,0.0,0.0,―,LP,0,1,0,対地,1,0,0,1,―,1,―,0,1,1,3,1,0,21,41
470,THG_GH000_A02_BLD02,パニックブラッド,パニック,ブラッド,ブラッド技,両手銃技,汎用両手銃技,打,―,敵,単体,5.0,0,6,36,101,208,48,49,50,51,53,1,3,3,3,3,3,0,0,0,0,0,89,0,6,4,0,47,技,体,―,ガード不可,すばやさ,混乱,―,100,-8,75.0,0.0,―,LP,0,2,0,対地,1,0,0,0,―,1,―,0,1,1,2,1,2,23,43
471,THG_GH000_A03_BLD01,ブラッディシャワー,ブラッディ,シャワー,ブラッド技,両手銃技,汎用両手銃技,打,―,敵,単体,5.0,0,6,33,93,192,64,65,66,68,70,1,4,4,4,4,4,0,0,0,0,0,86,1,8,4,0,54,技,体,―,ガード不可,挑発,―,―,100,100,0.0,0.0,―,LP,0,1,0,対空,1,0,0,1,―,1,―,0,1,1,0,1,3,24,44
472,THG_GH000_B01_BLD01,トリガーハッピー,トリガー,ハッピー,ブラッド技,両手銃技,汎用両手銃技,打,―,敵,単体,5.0,0,7,39,109,224,41,42,43,44,46,1,2,2,2,2,2,0,0,0,0,0,89,-1,4,3,0,44,技,体,―,ガード不可,スタン,―,―,100,50,0.0,0.0,―,LP,0,1,0,対空,1,0,0,0,―,1,―,0,1,1,2,1,2,22,42
473,THG_GH000_B02_BLD01,ブレイクバラージュ,ブレイク,バラージュ,未使用技,両手銃技,汎用両手銃技,打,―,敵,全体,5.0,0,6,33,93,192,35,36,37,38,39,1,4,4,4,4,4,0,0,0,0,0,89,0,8,4,0,42,技,体,―,ガード不可,―,―,―,100,0,0.0,0.0,―,LP,0,1,0,対空,1,0,0,0,―,0,―,0,1,1,2,1,2,24,44
474,THG_GH000_B02_BLD02,デスバラージュ,デス,バラージュ,ブラッド技,両手銃技,汎用両手銃技,打,―,敵,全体,5.0,0,5,31,85,176,35,36,37,38,39,1,5,5,5,5,5,0,0,0,0,0,89,0,10,5,0,42,技,体,―,ガード不可,即死,―,―,100,50,0.0,0.0,―,LP,0,3,0,対空,1,0,0,0,―,0,―,0,1,1,3,1,3,25,45
475,MAR_MA000_B06_BLD01,龍神烈火拳,龍神,烈火拳,未使用技,体術,パンチ技,打,熱,敵,単体,5.0,0,7,39,109,224,28,29,30,31,32,1,2,2,2,2,2,0,0,0,0,0,98,2,0,0,0,18,筋,体,―,ガード不可,―,―,―,100,0,0.0,0.0,攻撃力,LP,10,1,0,―,1,0,0,1,―,0,―,0,1,1,0,1,3,29,29
476,MAR_MA000_B06_BLD02,龍神烈風拳,龍神,烈風拳,ブラッド技,体術,パンチ技,打,熱,敵,単体,5.0,0,6,36,101,208,38,39,40,41,42,1,3,3,3,3,3,0,0,0,0,0,98,3,0,0,0,19,筋,体,―,ガード不可,―,―,―,100,0,0.0,0.0,攻撃力,LP,10,1,0,―,1,0,0,1,―,0,―,0,1,1,0,1,3,30,30
477,MAR_MA000_B01_BLD01,昏倒瀑布,昏倒,瀑布,ブラッド技,体術,キック技,打,冷,敵,単体,5.0,0,7,42,116,240,22,23,24,25,26,1,1,1,1,1,1,0,0,0,0,0,95,3,1,2,0,16,筋,体,―,ガード不可,スタン,―,―,100,100,0.0,0.0,―,LP,0,1,0,―,1,0,0,0,―,0,―,0,1,1,3,1,0,25,25
478,MAR_MA000_B01_BLD02,絶命瀑布,絶命,瀑布,ブラッド技,体術,キック技,打,冷,敵,単体,5.0,0,6,33,93,192,43,44,45,46,48,1,4,4,4,4,4,0,0,0,0,0,95,1,4,3,0,21,筋,体,―,ガード不可,即死,―,―,100,75,0.0,0.0,―,LP,0,2,0,―,1,0,0,0,―,0,―,0,1,1,2,1,2,28,28
479,MAR_MA000_B09_BLD01,血殺陣,血殺,殺陣,ブラッド技,体術,投げ技,打,―,敵,単体,5.0,0,6,36,101,208,83,84,86,88,91,1,3,3,3,3,3,0,0,0,0,0,92,-1,6,4,0,29,技,体,―,ガード不可,ヘイト消去,挑発,―,100,0,100.0,0.0,―,LP,0,1,0,―,1,0,1,0,―,0,カウンター,85,1,1,0,1,0,27,5
480,SL_RB_A_01_IHA01,清浄招来,清浄,招来,継承技,継承技,―,―,―,味方,自身,1.0,0,3,19,999,999,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,100,0,0,0,0,0,―,―,―,状態異常無効,―,―,―,8,0,0.0,0.0,―,―,0,0,0,―,0,0,0,0,―,0,―,0,0,0,0,0,0,20,11
481,SL_RB_A_02_IHA02,調和招来,調和,招来,継承技,継承技,―,―,―,味方,自身,1.0,0,3,19,999,999,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,100,0,0,0,0,0,―,―,―,連携範囲拡張,―,―,―,1,0,0.0,0.0,―,―,0,0,0,―,0,0,0,0,―,0,―,0,0,0,0,0,0,20,11
482,SL_RB_A_03_IHA03,剛力招来,剛力,招来,継承技,継承技,―,―,―,味方,自身,1.0,0,3,18,999,999,0,0,0,0,0,1,3,2,1,1,1,0,0,0,0,0,100,0,0,0,0,0,―,―,―,技威力,―,―,―,4,0,0.0,0.0,―,―,0,0,0,―,0,0,0,0,―,0,―,0,0,0,0,0,0,21,12
483,SL_RB_A_04_IHA04,真理招来,真理,招来,継承技,継承技,―,―,―,味方,自身,1.0,0,3,19,999,999,0,0,0,0,0,1,4,3,2,2,2,0,0,0,0,0,100,0,0,0,0,0,―,―,―,BPコスト,―,―,―,-1,0,0.0,0.0,―,―,0,0,0,―,0,0,0,0,―,0,―,0,0,0,0,0,0,20,11
484,SL_RB_B_01_IHA05,剛力の芳香,剛力の,芳香,継承技,継承技,―,―,―,味方,単体,1.0,0,3,18,999,999,0,0,0,0,0,1,3,2,1,1,1,0,0,0,0,0,100,0,0,0,0,0,―,―,―,攻撃力,―,―,―,20,0,0.0,0.0,―,―,0,0,0,―,0,0,0,0,―,0,―,0,0,0,0,0,0,21,12
485,SL_RB_B_02_IHA06,剛堅の芳香,剛堅の,芳香,継承技,継承技,―,―,―,味方,単体,1.0,0,3,18,999,999,0,0,0,0,0,1,3,2,1,1,1,0,0,0,0,0,100,0,0,0,0,0,―,―,―,防御力,―,―,―,20,0,0.0,0.0,―,―,0,0,0,―,0,0,0,0,―,0,―,0,0,0,0,0,0,21,12
486,SL_RB_B_03_IHA07,俊敏の芳香,俊敏の,芳香,継承技,継承技,―,―,―,味方,単体,1.0,0,3,18,999,999,0,0,0,0,0,1,3,2,1,1,1,0,0,0,0,0,100,0,0,0,0,0,―,―,―,すばやさ,―,―,―,16,0,0.0,0.0,―,―,0,0,0,―,0,0,0,0,―,0,―,0,0,0,0,0,0,21,12
487,SL_RB_B_04_IHA08,英知の芳香,英知の,芳香,継承技,継承技,―,―,―,味方,単体,1.0,0,3,18,999,999,0,0,0,0,0,1,3,2,1,1,1,0,0,0,0,0,100,0,0,0,0,0,―,―,―,術力,―,―,―,20,0,0.0,0.0,―,―,0,0,0,―,0,0,0,0,―,0,―,0,0,0,0,0,0,21,12
488,SL_RB_B_05_IHA09,回復の芳香,回復の,芳香,継承技,継承技,―,―,―,味方,単体,1.0,0,3,19,999,999,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,100,0,0,0,0,0,―,―,―,状態回復,―,―,―,0,0,0.0,0.0,―,―,0,0,0,―,0,0,0,0,―,0,―,0,0,0,0,0,0,20,11
